Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 414 | Value 3 of Node 60 in Problem's Only Mesh.
Eqn: 415 | Value 4 of Node 60 in Problem's Only Mesh.
Eqn: 416 | Value 5 of Node 60 in Problem's Only Mesh.
Eqn: 417 | Value 6 of Node 60 in Problem's Only Mesh.
Eqn: 418 | Value 0 of Node 61 in Problem's Only Mesh.
Eqn: 419 | Value 1 of Node 61 in Problem's Only Mesh.
Eqn: 420 | Value 2 of Node 61 in Problem's Only Mesh.
Eqn: 421 | Value 3 of Node 61 in Problem's Only Mesh.
Eqn: 422 | Value 4 of Node 61 in Problem's Only Mesh.
Eqn: 423 | Value 5 of Node 61 in Problem's Only Mesh.
Eqn: 424 | Value 0 of Node 62 in Problem's Only Mesh.
Eqn: 425 | Value 1 of Node 62 in Problem's Only Mesh.
Eqn: 426 | Value 2 of Node 62 in Problem's Only Mesh.
Eqn: 427 | Value 3 of Node 62 in Problem's Only Mesh.
Eqn: 428 | Value 4 of Node 62 in Problem's Only Mesh.
Eqn: 429 | Value 5 of Node 62 in Problem's Only Mesh.
Eqn: 430 | Value 0 of Node 63 in Problem's Only Mesh.
Eqn: 431 | Value 1 of Node 63 in Problem's Only Mesh.
Eqn: 432 | Value 2 of Node 63 in Problem's Only Mesh.
Eqn: 433 | Value 3 of Node 63 in Problem's Only Mesh.
Eqn: 434 | Value 4 of Node 63 in Problem's Only Mesh.
Eqn: 435 | Value 5 of Node 63 in Problem's Only Mesh.
Eqn: 436 | Value 0 of Node 64 in Problem's Only Mesh.
Eqn: 437 | Value 1 of Node 64 in Problem's Only Mesh.
Eqn: 438 | Value 2 of Node 64 in Problem's Only Mesh.
Eqn: 439 | Value 3 of Node 64 in Problem's Only Mesh.
Eqn: 440 | Value 4 of Node 64 in Problem's Only Mesh.
Eqn: 441 | Value 5 of Node 64 in Problem's Only Mesh.
Eqn: 442 | Value 0 of Node 65 in Problem's Only Mesh.
Eqn: 443 | Value 1 of Node 65 in Problem's Only Mesh.
Eqn: 444 | Value 2 of Node 65 in Problem's Only Mesh.
Eqn: 445 | Value 3 of Node 65 in Problem's Only Mesh.
Eqn: 446 | Value 4 of Node 65 in Problem's Only Mesh.
Eqn: 447 | Value 5 of Node 65 in Problem's Only Mesh.
Eqn: 448 | Value 0 of Node 66 in Problem's Only Mesh.
Eqn: 449 | Value 1 of Node 66 in Problem's Only Mesh.
Eqn: 450 | Value 2 of Node 66 in Problem's Only Mesh.
Eqn: 451 | Value 3 of Node 66 in Problem's Only Mesh.
Eqn: 452 | Value 4 of Node 66 in Problem's Only Mesh.
Eqn: 453 | Value 5 of Node 66 in Problem's Only Mesh.
Eqn: 454 | Value 0 of Node 67 in Problem's Only Mesh.
Eqn: 455 | Value 1 of Node 67 in Problem's Only Mesh.
Eqn: 456 | Value 2 of Node 67 in Problem's Only Mesh.
Eqn: 457 | Value 3 of Node 67 in Problem's Only Mesh.
Eqn: 458 | Value 4 of Node 67 in Problem's Only Mesh.
Eqn: 459 | Value 5 of Node 67 in Problem's Only Mesh.
Eqn: 460 | Value 0 of Node 68 in Problem's Only Mesh.
Eqn: 461 | Value 1 of Node 68 in Problem's Only Mesh.
Eqn: 462 | Value 2 of Node 68 in Problem's Only Mesh.
Eqn: 463 | Value 3 of Node 68 in Problem's Only Mesh.
Eqn: 464 | Value 4 of Node 68 in Problem's Only Mesh.
Eqn: 465 | Value 5 of Node 68 in Problem's Only Mesh.
Eqn: 466 | Value 0 of Node 69 in Problem's Only Mesh.
Eqn: 467 | Value 1 of Node 69 in Problem's Only Mesh.
Eqn: 468 | Value 2 of Node 69 in Problem's Only Mesh.
Eqn: 469 | Value 3 of Node 69 in Problem's Only Mesh.
Eqn: 470 | Value 4 of Node 69 in Problem's Only Mesh.
Eqn: 471 | Value 5 of Node 69 in Problem's Only Mesh.
Eqn: 472 | Value 0 of Node 70 in Problem's Only Mesh.
Eqn: 473 | Value 1 of Node 70 in Problem's Only Mesh.
Eqn: 474 | Value 2 of Node 70 in Problem's Only Mesh.
Eqn: 475 | Value 3 of Node 70 in Problem's Only Mesh.
Eqn: 476 | Value 4 of Node 70 in Problem's Only Mesh.
Eqn: 477 | Value 5 of Node 70 in Problem's Only Mesh.
Eqn: 478 | Value 0 of Node 71 in Problem's Only Mesh.
Eqn: 479 | Value 1 of Node 71 in Problem's Only Mesh.
Eqn: 480 | Value 2 of Node 71 in Problem's Only Mesh.
Eqn: 481 | Value 3 of Node 71 in Problem's Only Mesh.
Eqn: 482 | Value 4 of Node 71 in Problem's Only Mesh.
Eqn: 483 | Value 5 of Node 71 in Problem's Only Mesh.
Eqn: 484 | Value 0 of Node 72 in Problem's Only Mesh.
Eqn: 485 | Value 1 of Node 72 in Problem's Only Mesh.
Eqn: 486 | Value 2 of Node 72 in Problem's Only Mesh.
Eqn: 487 | Value 3 of Node 72 in Problem's Only Mesh.
Eqn: 488 | Value 4 of Node 72 in Problem's Only Mesh.
Eqn: 489 | Value 5 of Node 72 in Problem's Only Mesh.
Eqn: 490 | Value 0 of Node 73 in Problem's Only Mesh.
Eqn: 491 | Value 1 of Node 73 in Problem's Only Mesh.
Eqn: 492 | Value 2 of Node 73 in Problem's Only Mesh.
Eqn: 493 | Value 3 of Node 73 in Problem's Only Mesh.
Eqn: 494 | Value 4 of Node 73 in Problem's Only Mesh.
Eqn: 495 | Value 5 of Node 73 in Problem's Only Mesh.
Eqn: 496 | Value 0 of Node 74 in Problem's Only Mesh.
Eqn: 497 | Value 1 of Node 74 in Problem's Only Mesh.
Eqn: 498 | Value 2 of Node 74 in Problem's Only Mesh.
Eqn: 499 | Value 3 of Node 74 in Problem's Only Mesh.
Eqn: 500 | Value 4 of Node 74 in Problem's Only Mesh.
Eqn: 501 | Value 5 of Node 74 in Problem's Only Mesh.
Eqn: 502 | Value 0 of Node 75 in Problem's Only Mesh.
Eqn: 503 | Value 1 of Node 75 in Problem's Only Mesh.
Eqn: 504 | Value 2 of Node 75 in Problem's Only Mesh.
Eqn: 505 | Value 3 of Node 75 in Problem's Only Mesh.
Eqn: 506 | Value 4 of Node 75 in Problem's Only Mesh.
Eqn: 507 | Value 5 of Node 75 in Problem's Only Mesh.
Eqn: 508 | Value 0 of Node 76 in Problem's Only Mesh.
Eqn: 509 | Value 1 of Node 76 in Problem's Only Mesh.
Eqn: 510 | Value 2 of Node 76 in Problem's Only Mesh.
Eqn: 511 | Value 3 of Node 76 in Problem's Only Mesh.
Eqn: 512 | Value 4 of Node 76 in Problem's Only Mesh.
Eqn: 513 | Value 5 of Node 76 in Problem's Only Mesh.
Eqn: 514 | Value 0 of Node 77 in Problem's Only Mesh.
Eqn: 515 | Value 1 of Node 77 in Problem's Only Mesh.
Eqn: 516 | Value 2 of Node 77 in Problem's Only Mesh.
Eqn: 517 | Value 3 of Node 77 in Problem's Only Mesh.
Eqn: 518 | Value 4 of Node 77 in Problem's Only Mesh.
Eqn: 519 | Value 5 of Node 77 in Problem's Only Mesh.
Eqn: 520 | Value 0 of Node 78 in Problem's Only Mesh.
Eqn: 521 | Value 1 of Node 78 in Problem's Only Mesh.
Eqn: 522 | Value 2 of Node 78 in Problem's Only Mesh.
Eqn: 523 | Value 3 of Node 78 in Problem's Only Mesh.
Eqn: 524 | Value 4 of Node 78 in Problem's Only Mesh.
Eqn: 525 | Value 5 of Node 78 in Problem's Only Mesh.
Eqn: 526 | Value 0 of Node 79 in Problem's Only Mesh.
Eqn: 527 | Value 1 of Node 79 in Problem's Only Mesh.
Eqn: 528 | Value 2 of Node 79 in Problem's Only Mesh.
Eqn: 529 | Value 3 of Node 79 in Problem's Only Mesh.
Eqn: 530 | Value 4 of Node 79 in Problem's Only Mesh.
Eqn: 531 | Value 5 of Node 79 in Problem's Only Mesh.
Eqn: 532 | Value 0 of Node 80 in Problem's Only Mesh.
Eqn: 533 | Value 1 of Node 80 in Problem's Only Mesh.
Eqn: 534 | Value 2 of Node 80 in Problem's Only Mesh.
Eqn: 535 | Value 3 of Node 80 in Problem's Only Mesh.
Eqn: 536 | Value 4 of Node 80 in Problem's Only Mesh.
Eqn: 537 | Value 5 of Node 80 in Problem's Only Mesh.
Eqn: 538 | Value 0 of Node 81 in Problem's Only Mesh.
Eqn: 539 | Value 1 of Node 81 in Problem's Only Mesh.
Eqn: 540 | Value 2 of Node 81 in Problem's Only Mesh.
Eqn: 541 | Value 3 of Node 81 in Problem's Only Mesh.
Eqn: 542 | Value 4 of Node 81 in Problem's Only Mesh.
Eqn: 543 | Value 5 of Node 81 in Problem's Only Mesh.
Eqn: 544 | Value 0 of Node 82 in Problem's Only Mesh.
Eqn: 545 | Value 1 of Node 82 in Problem's Only Mesh.
Eqn: 546 | Value 2 of Node 82 in Problem's Only Mesh.
Eqn: 547 | Value 3 of Node 82 in Problem's Only Mesh.
Eqn: 548 | Value 4 of Node 82 in Problem's Only Mesh.
Eqn: 549 | Value 5 of Node 82 in Problem's Only Mesh.
Eqn: 550 | Value 0 of Node 83 in Problem's Only Mesh.
Eqn: 551 | Value 1 of Node 83 in Problem's Only Mesh.
Eqn: 552 | Value 2 of Node 83 in Problem's Only Mesh.
Eqn: 553 | Value 3 of Node 83 in Problem's Only Mesh.
Eqn: 554 | Value 4 of Node 83 in Problem's Only Mesh.
Eqn: 555 | Value 5 of Node 83 in Problem's Only Mesh.
Eqn: 556 | Value 0 of Node 84 in Problem's Only Mesh.
Eqn: 557 | Value 1 of Node 84 in Problem's Only Mesh.
Eqn: 558 | Value 2 of Node 84 in Problem's Only Mesh.
Eqn: 559 | Value 3 of Node 84 in Problem's Only Mesh.
Eqn: 560 | Value 4 of Node 84 in Problem's Only Mesh.
Eqn: 561 | Value 5 of Node 84 in Problem's Only Mesh.
Eqn: 562 | Value 0 of Node 85 in Problem's Only Mesh.
Eqn: 563 | Value 1 of Node 85 in Problem's Only Mesh.
Eqn: 564 | Value 2 of Node 85 in Problem's Only Mesh.
Eqn: 565 | Value 3 of Node 85 in Problem's Only Mesh.
Eqn: 566 | Value 4 of Node 85 in Problem's Only Mesh.
Eqn: 567 | Value 5 of Node 85 in Problem's Only Mesh.
Eqn: 568 | Value 0 of Node 86 in Problem's Only Mesh.
Eqn: 569 | Value 1 of Node 86 in Problem's Only Mesh.
Eqn: 570 | Value 2 of Node 86 in Problem's Only Mesh.
Eqn: 571 | Value 3 of Node 86 in Problem's Only Mesh.
Eqn: 572 | Value 4 of Node 86 in Problem's Only Mesh.
Eqn: 573 | Value 5 of Node 86 in Problem's Only Mesh.
Eqn: 574 | Value 0 of Node 87 in Problem's Only Mesh.
Eqn: 575 | Value 1 of Node 87 in Problem's Only Mesh.
Eqn: 576 | Value 2 of Node 87 in Problem's Only Mesh.
Eqn: 577 | Value 3 of Node 87 in Problem's Only Mesh.
Eqn: 578 | Value 4 of Node 87 in Problem's Only Mesh.
Eqn: 579 | Value 5 of Node 87 in Problem's Only Mesh.
Eqn: 580 | Value 0 of Node 88 in Problem's Only Mesh.
Eqn: 581 | Value 1 of Node 88 in Problem's Only Mesh.
Eqn: 582 | Value 2 of Node 88 in Problem's Only Mesh.
Eqn: 583 | Value 3 of Node 88 in Problem's Only Mesh.
Eqn: 584 | Value 4 of Node 88 in Problem's Only Mesh.
Eqn: 585 | Value 5 of Node 88 in Problem's Only Mesh.
Eqn: 586 | Value 0 of Node 89 in Problem's Only Mesh.
Eqn: 587 | Value 1 of Node 89 in Problem's Only Mesh.
Eqn: 588 | Value 2 of Node 89 in Problem's Only Mesh.
Eqn: 589 | Value 3 of Node 89 in Problem's Only Mesh.
Eqn: 590 | Value 4 of Node 89 in Problem's Only Mesh.
Eqn: 591 | Value 5 of Node 89 in Problem's Only Mesh.
Eqn: 592 | Value 0 of Node 90 in Problem's Only Mesh.
Eqn: 593 | Value 1 of Node 90 in Problem's Only Mesh.
Eqn: 594 | Value 2 of Node 90 in Problem's Only Mesh.
Eqn: 595 | Value 3 of Node 90 in Problem's Only Mesh.
Eqn: 596 | Value 4 of Node 90 in Problem's Only Mesh.
Eqn: 597 | Value 5 of Node 90 in Problem's Only Mesh.
Eqn: 598 | Value 0 of Node 91 in Problem's Only Mesh.
Eqn: 599 | Value 1 of Node 91 in Problem's Only Mesh.
Eqn: 600 | Value 2 of Node 91 in Problem's Only Mesh.
Eqn: 601 | Value 3 of Node 91 in Problem's Only Mesh.
Eqn: 602 | Value 4 of Node 91 in Problem's Only Mesh.
Eqn: 603 | Value 5 of Node 91 in Problem's Only Mesh.
Eqn: 604 | Value 0 of Node 92 in Problem's Only Mesh.
Eqn: 605 | Value 1 of Node 92 in Problem's Only Mesh.
Eqn: 606 | Value 2 of Node 92 in Problem's Only Mesh.
Eqn: 607 | Value 3 of Node 92 in Problem's Only Mesh.
Eqn: 608 | Value 4 of Node 92 in Problem's Only Mesh.
Eqn: 609 | Value 5 of Node 92 in Problem's Only Mesh.
Eqn: 610 | Value 0 of Node 93 in Problem's Only Mesh.
Eqn: 611 | Value 1 of Node 93 in Problem's Only Mesh.
Eqn: 612 | Value 2 of Node 93 in Problem's Only Mesh.
Eqn: 613 | Value 3 of Node 93 in Problem's Only Mesh.
Eqn: 614 | Value 4 of Node 93 in Problem's Only Mesh.
Eqn: 615 | Value 5 of Node 93 in Problem's Only Mesh.
Eqn: 616 | Value 0 of Node 94 in Problem's Only Mesh.
Eqn: 617 | Value 1 of Node 94 in Problem's Only Mesh.
Eqn: 618 | Value 2 of Node 94 in Problem's Only Mesh.
Eqn: 619 | Value 3 of Node 94 in Problem's Only Mesh.
Eqn: 620 | Value 4 of Node 94 in Problem's Only Mesh.
Eqn: 621 | Value 5 of Node 94 in Problem's Only Mesh.
Eqn: 622 | Value 0 of Node 95 in Problem's Only Mesh.
Eqn: 623 | Value 1 of Node 95 in Problem's Only Mesh.
Eqn: 624 | Value 2 of Node 95 in Problem's Only Mesh.
Eqn: 625 | Value 3 of Node 95 in Problem's Only Mesh.
Eqn: 626 | Value 4 of Node 95 in Problem's Only Mesh.
Eqn: 627 | Value 5 of Node 95 in Problem's Only Mesh.
Eqn: 628 | Value 0 of Node 96 in Problem's Only Mesh.
Eqn: 629 | Value 1 of Node 96 in Problem's Only Mesh.
Eqn: 630 | Value 2 of Node 96 in Problem's Only Mesh.
Eqn: 631 | Value 3 of Node 96 in Problem's Only Mesh.
Eqn: 632 | Value 4 of Node 96 in Problem's Only Mesh.
Eqn: 633 | Value 5 of Node 96 in Problem's Only Mesh.
Eqn: 634 | Value 0 of Node 97 in Problem's Only Mesh.
Eqn: 635 | Value 1 of Node 97 in Problem's Only Mesh.
Eqn: 636 | Value 2 of Node 97 in Problem's Only Mesh.
Eqn: 637 | Value 3 of Node 97 in Problem's Only Mesh.
Eqn: 638 | Value 4 of Node 97 in Problem's Only Mesh.
Eqn: 639 | Value 5 of Node 97 in Problem's Only Mesh.
Eqn: 640 | Value 0 of Node 98 in Problem's Only Mesh.
Eqn: 641 | Value 1 of Node 98 in Problem's Only Mesh.
Eqn: 642 | Value 2 of Node 98 in Problem's Only Mesh.
Eqn: 643 | Value 3 of Node 98 in Problem's Only Mesh.
Eqn: 644 | Value 4 of Node 98 in Problem's Only Mesh.
Eqn: 645 | Value 5 of Node 98 in Problem's Only Mesh.
Eqn: 646 | Value 0 of Node 99 in Problem's Only Mesh.
Eqn: 647 | Value 1 of Node 99 in Problem's Only Mesh.
Eqn: 648 | Value 2 of Node 99 in Problem's Only Mesh.
Eqn: 649 | Value 3 of Node 99 in Problem's Only Mesh.
Eqn: 650 | Value 4 of Node 99 in Problem's Only Mesh.
Eqn: 651 | Value 5 of Node 99 in Problem's Only Mesh.
Eqn: 652 | Value 0 of Node 100 in Problem's Only Mesh.
Eqn: 653 | Value 1 of Node 100 in Problem's Only Mesh.
Eqn: 654 | Value 2 of Node 100 in Problem's Only Mesh.
Eqn: 655 | Value 3 of Node 100 in Problem's Only Mesh.
Eqn: 656 | Value 4 of Node 100 in Problem's Only Mesh.
Eqn: 657 | Value 5 of Node 100 in Problem's Only Mesh.
Eqn: 658 | Value 0 of Node 101 in Problem's Only Mesh.
Eqn: 659 | Value 1 of Node 101 in Problem's Only Mesh.
Eqn: 660 | Value 2 of Node 101 in Problem's Only Mesh.
Eqn: 661 | Value 3 of Node 101 in Problem's Only Mesh.
Eqn: 662 | Value 4 of Node 101 in Problem's Only Mesh.
Eqn: 663 | Value 5 of Node 101 in Problem's Only Mesh.
Eqn: 664 | Value 0 of Node 102 in Problem's Only Mesh.
Eqn: 665 | Value 1 of Node 102 in Problem's Only Mesh.
Eqn: 666 | Value 2 of Node 102 in Problem's Only Mesh.
Eqn: 667 | Value 3 of Node 102 in Problem's Only Mesh.
Eqn: 668 | Value 4 of Node 102 in Problem's Only Mesh.
Eqn: 669 | Value 5 of Node 102 in Problem's Only Mesh.
Eqn: 670 | Value 0 of Node 103 in Problem's Only Mesh.
Eqn: 671 | Value 1 of Node 103 in Problem's Only Mesh.
Eqn: 672 | Value 2 of Node 103 in Problem's Only Mesh.
Eqn: 673 | Value 3 of Node 103 in Problem's Only Mesh.
Eqn: 674 | Value 4 of Node 103 in Problem's Only Mesh.
Eqn: 675 | Value 5 of Node 103 in Problem's Only Mesh.
Eqn: 676 | Value 0 of Node 104 in Problem's Only Mesh.
Eqn: 677 | Value 1 of Node 104 in Problem's Only Mesh.
Eqn: 678 | Value 2 of Node 104 in Problem's Only Mesh.
Eqn: 679 | Value 3 of Node 104 in Problem's Only Mesh.
Eqn: 680 | Value 4 of Node 104 in Problem's Only Mesh.
Eqn: 681 | Value 5 of Node 104 in Problem's Only Mesh.
Eqn: 682 | Value 0 of Node 105 in Problem's Only Mesh.
Eqn: 683 | Value 1 of Node 105 in Problem's Only Mesh.
Eqn: 684 | Value 2 of Node 105 in Problem's Only Mesh.
Eqn: 685 | Value 3 of Node 105 in Problem's Only Mesh.
Eqn: 686 | Value 4 of Node 105 in Problem's Only Mesh.
Eqn: 687 | Value 5 of Node 105 in Problem's Only Mesh.
Eqn: 688 | Value 0 of Internal Data 0 in Element 65 [N5oomph35SingularNavierStokesSolutionElementINS_33SingularAxisymNavierStokesElementINS_9MyElementEEEEE]  in Problem's Only Mesh.
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\
\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\
Classifying global eqn numbers in terms of elements.
--------------------------------------------------------------------------------
Eqns   | Source
--------------------------------------------------------------------------------
Eqn: 688 | Value 0 of External Data 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 0 | Value 0 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 1 | Value 1 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 2 | Value 2 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 3 | Value 3 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 4 | Value 4 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 5 | Value 5 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 6 | Value 6 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 7 | Value 7 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 8 | Value 8 of Node 0 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 0 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 1 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 2 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 12 | Value 3 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 13 | Value 4 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 14 | Value 5 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 15 | Value 6 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 16 | Value 7 of Node 1 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 49 | Value 0 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 50 | Value 1 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 51 | Value 2 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 52 | Value 3 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 53 | Value 4 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 54 | Value 5 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 55 | Value 6 of Node 2 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 228 | Value 0 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 229 | Value 1 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 230 | Value 2 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 231 | Value 3 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 232 | Value 4 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 233 | Value 5 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 234 | Value 6 of Node 3 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 418 | Value 0 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 419 | Value 1 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 420 | Value 2 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 421 | Value 3 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 422 | Value 4 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 423 | Value 5 of Node 4 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 263 | Value 0 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 264 | Value 1 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 265 | Value 2 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 266 | Value 3 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 267 | Value 4 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 268 | Value 5 of Node 5 in Element0 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 688 | Value 0 of External Data 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 49 | Value 0 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 50 | Value 1 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 51 | Value 2 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 52 | Value 3 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 53 | Value 4 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 54 | Value 5 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 55 | Value 6 of Node 0 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 9 | Value 0 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 10 | Value 1 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 11 | Value 2 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 12 | Value 3 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 13 | Value 4 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 14 | Value 5 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 15 | Value 6 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
Eqn: 16 | Value 7 of Node 1 in Element1 [N5oomph33SingularAxisymNavierStokesElementINS_9MyElementEEE]  in Sub-Mesh 0.
