Although this program will describe the degrees of freedom in the 
problem, it will do so using the typedef for the elements. This is 
not neccesarily human readable, but there is a solution.
Pipe your program's output through c++filt, with the argument -t.
e.g. "./two_d_multi_poisson | c++filt -t > ReadableOutput.txt".
 (Disregarding the quotes)


Classifying Global Equation Numbers
--------------------------------------------------------------------------------
Eqn: 195 | Value 2 of Node 1 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 196 | Value 3 of Node 1 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 197 | Value 4 of Node 1 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 198 | Value 5 of Node 1 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 42 | Value 0 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 43 | Value 1 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 44 | Value 2 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 45 | Value 3 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 46 | Value 4 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 47 | Value 5 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 48 | Value 6 of Node 2 in Element3 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 77 | Value 0 of External Data 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 78 | Value 1 of External Data 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 79 | Value 3 of External Data 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 80 | Value 4 of External Data 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 209 | Value 0 of External Data 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 210 | Value 1 of External Data 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 211 | Value 2 of External Data 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 212 | Value 3 of External Data 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 213 | Value 0 of External Data 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 214 | Value 1 of External Data 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 215 | Value 2 of External Data 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 216 | Value 3 of External Data 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 63 | Value 0 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 64 | Value 1 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 65 | Value 2 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 66 | Value 3 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 67 | Value 4 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 68 | Value 5 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 69 | Value 6 of Node 0 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 203 | Value 0 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 204 | Value 1 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 205 | Value 2 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 206 | Value 3 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 207 | Value 4 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 208 | Value 5 of Node 1 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 70 | Value 0 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 71 | Value 1 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 72 | Value 2 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 73 | Value 3 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 74 | Value 4 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 75 | Value 5 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 76 | Value 6 of Node 2 in Element4 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 77 | Value 0 of External Data 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 78 | Value 1 of External Data 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 79 | Value 3 of External Data 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 80 | Value 4 of External Data 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 209 | Value 0 of External Data 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 210 | Value 1 of External Data 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 211 | Value 2 of External Data 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 212 | Value 3 of External Data 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 247 | Value 0 of External Data 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 248 | Value 1 of External Data 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 249 | Value 2 of External Data 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 250 | Value 3 of External Data 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 70 | Value 0 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 71 | Value 1 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 72 | Value 2 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 73 | Value 3 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 74 | Value 4 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 75 | Value 5 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 76 | Value 6 of Node 0 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 255 | Value 0 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 256 | Value 1 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 257 | Value 2 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 258 | Value 3 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 259 | Value 4 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 260 | Value 5 of Node 1 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 49 | Value 0 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 50 | Value 1 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 51 | Value 2 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 52 | Value 3 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 53 | Value 4 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 54 | Value 5 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 55 | Value 6 of Node 2 in Element5 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 77 | Value 0 of External Data 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 78 | Value 1 of External Data 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 79 | Value 3 of External Data 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 80 | Value 4 of External Data 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 213 | Value 0 of External Data 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 214 | Value 1 of External Data 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 215 | Value 2 of External Data 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 216 | Value 3 of External Data 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 261 | Value 0 of External Data 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 262 | Value 1 of External Data 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 263 | Value 2 of External Data 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 264 | Value 3 of External Data 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 63 | Value 0 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 64 | Value 1 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 65 | Value 2 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 66 | Value 3 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 67 | Value 4 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 68 | Value 5 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 69 | Value 6 of Node 0 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 265 | Value 0 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 266 | Value 1 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 267 | Value 2 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 268 | Value 3 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 269 | Value 4 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 270 | Value 5 of Node 1 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 104 | Value 0 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 105 | Value 1 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 106 | Value 2 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 107 | Value 3 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 108 | Value 4 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 109 | Value 5 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 110 | Value 6 of Node 2 in Element6 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 93 | Value 0 of External Data 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 94 | Value 1 of External Data 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 95 | Value 2 of External Data 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 96 | Value 3 of External Data 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 97 | Value 4 of External Data 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 271 | Value 0 of External Data 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 272 | Value 1 of External Data 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 273 | Value 2 of External Data 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 274 | Value 3 of External Data 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 281 | Value 0 of External Data 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 282 | Value 1 of External Data 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 283 | Value 2 of External Data 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 284 | Value 3 of External Data 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 104 | Value 0 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 105 | Value 1 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 106 | Value 2 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 107 | Value 3 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 108 | Value 4 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 109 | Value 5 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 110 | Value 6 of Node 0 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 275 | Value 0 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 276 | Value 1 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 277 | Value 2 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 278 | Value 3 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 279 | Value 4 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 280 | Value 5 of Node 1 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 111 | Value 0 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 112 | Value 1 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 113 | Value 2 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 114 | Value 3 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 115 | Value 4 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 116 | Value 5 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 117 | Value 6 of Node 2 in Element7 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 87 | Value 0 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 88 | Value 1 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 89 | Value 2 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 90 | Value 3 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 91 | Value 4 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 92 | Value 5 of External Data 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 293 | Value 0 of External Data 1 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 294 | Value 1 of External Data 1 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 295 | Value 2 of External Data 1 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 296 | Value 3 of External Data 1 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 305 | Value 0 of External Data 2 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 306 | Value 1 of External Data 2 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 307 | Value 2 of External Data 2 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 308 | Value 3 of External Data 2 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 309 | Value 4 of External Data 2 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 118 | Value 0 of Node 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
Eqn: 119 | Value 1 of Node 0 in Element8 [N5oomph15FarFieldElementINS_27SingularNavierStokesElementINS_9MyElementEEEEE]  in Sub-Mesh 3.
